sn,item_id,link,product_name,category,designer,price,old_price,sellable_online,other_colors,short_description,dimension,depth,height,width
2208,351125,https://www.ikea.com/sa/en/p/vimle-cover-for-footstool-with-storage-gunnared-medium-grey-00351125/,VIMLE,Sofas & armchairs,Ehlén Johansson,125,No old price,TRUE,Yes,Cover for footstool with storage,NA,,,
2209,382594,https://www.ikea.com/sa/en/p/norsborg-cover-for-3-seat-section-edum-bright-green-00382594/,NORSBORG,Sofas & armchairs,NA,360,SR 450,TRUE,Yes,Cover for 3-seat section,NA,,,
2210,385309,https://www.ikea.com/sa/en/p/sandared-pouffe-grey-00385309/,SANDARED,Sofas & armchairs,Synnöve Mork,345,No old price,TRUE,No,Pouffe,56 cm,,41,
2211,385314,https://www.ikea.com/sa/en/p/sandared-pouffe-beige-00385314/,SANDARED,Sofas & armchairs,Synnöve Mork,245,No old price,TRUE,No,Pouffe,45 cm,,33,
2212,386097,https://www.ikea.com/sa/en/p/delaktig-side-table-for-frame-black-00386097/,DELAKTIG,Sofas & armchairs,Tom Dixon,200,No old price,TRUE,No,Side table for frame,47x22 cm,,36,22
2213,404360,https://www.ikea.com/sa/en/p/lidhult-cover-for-2-seat-section-gassebol-light-beige-00404360/,LIDHULT,Sofas & armchairs,Henrik Preutz,495,No old price,TRUE,Yes,Cover for 2-seat section,NA,,,
2214,405133,https://www.ikea.com/sa/en/p/lidhult-cover-for-2-seat-sofa-bed-section-gassebol-light-beige-00405133/,LIDHULT,Sofas & armchairs,Henrik Preutz,350,No old price,TRUE,Yes,Cover for 2-seat sofa-bed section,NA,,,
2215,409447,https://www.ikea.com/sa/en/p/vimle-cover-for-3-seat-section-tallmyra-black-grey-00409447/,VIMLE,Sofas & armchairs,Ehlén Johansson,700,No old price,TRUE,Yes,Cover for 3-seat section,NA,,,
2216,413538,https://www.ikea.com/sa/en/p/stocksund-cover-for-bench-segersta-multicolour-00413538/,STOCKSUND,Sofas & armchairs,NA,300,No old price,TRUE,Yes,Cover for bench,NA,,,
2217,9149879,https://www.ikea.com/sa/en/p/vallentuna-sofa-bed-module-hillared-dark-grey-s09149879/,VALLENTUNA,Sofas & armchairs,Fredriksson/L Löwenhielm/Hilland,1160,"SR 1,450",TRUE,Yes,Sofa-bed module,NA,100,45,80
2218,9186112,https://www.ikea.com/sa/en/p/hemnes-day-bed-w-3-drawers-2-mattresses-white-malfors-medium-firm-s09186112/,HEMNES,Sofas & armchairs,IKEA of Sweden/Carina Bengs,2195,No old price,TRUE,Yes,Day-bed w 3 drawers/2 mattresses,80x200 cm,70,18,89
2219,9193754,https://www.ikea.com/sa/en/p/kivik-three-seat-sofa-hillared-dark-blue-s09193754/,KIVIK,Sofas & armchairs,Ola Wihlborg,2195,No old price,TRUE,Yes,Three-seat sofa,NA,95,83,228
2220,9217830,https://www.ikea.com/sa/en/p/brathult-corner-sofa-3-seat-vissle-red-orange-s09217830/,BRÄTHULT,Sofas & armchairs,David Wahl/Lisa Hilland/IKEA of Sweden,1277,"SR 1,495",TRUE,Yes,Corner sofa,3-seat,,69,212
2221,9217849,https://www.ikea.com/sa/en/p/brathult-corner-sofa-bed-borred-grey-green-s09217849/,BRÄTHULT,Sofas & armchairs,David Wahl/Lisa Hilland/IKEA of Sweden,1991,"SR 2,100",TRUE,Yes,Corner sofa-bed,NA,78,69,212
2222,9217972,https://www.ikea.com/sa/en/p/vimle-cover-for-corner-sofa-5-seat-orrsta-black-blue-s09217972/,VIMLE,Sofas & armchairs,Ehlén Johansson,1400,No old price,TRUE,Yes,Cover for corner sofa,5-seat,,,
2223,9218189,https://www.ikea.com/sa/en/p/vimle-cover-for-corner-sofa-4-seat-gunnared-medium-grey-s09218189/,VIMLE,Sofas & armchairs,Ehlén Johansson,1615,No old price,TRUE,Yes,Cover for corner sofa,4-seat,,,
2224,9219457,https://www.ikea.com/sa/en/p/vimle-3-seat-section-orrsta-black-blue-s09219457/,VIMLE,Sofas & armchairs,Ehlén Johansson,2055,No old price,TRUE,Yes,3-seat section,NA,98,80,211
2225,9251777,https://www.ikea.com/sa/en/p/klippan-2-seat-sofa-kabusa-dark-grey-s09251777/,KLIPPAN,Sofas & armchairs,IKEA of Sweden,995,No old price,TRUE,Yes,2-seat sofa,NA,88,66,180
2226,9251956,https://www.ikea.com/sa/en/p/havsten-2-seat-sofa-in-outdoor-beige-s09251956/,HAVSTEN,Sofas & armchairs,Andreas Fredriksson,2170,No old price,TRUE,No,"2-seat sofa, in/outdoor",179x94x90 cm,94,90,179
2227,9251961,https://www.ikea.com/sa/en/p/havsten-2-seat-sofa-in-outdoor-with-open-end-without-armrests-beige-s09251961/,HAVSTEN,Sofas & armchairs,Andreas Fredriksson,2025,No old price,TRUE,No,"2-seat sofa, in/outdoor",164x94x90 cm,94,90,164
2228,9253639,https://www.ikea.com/sa/en/p/vimle-cover-for-corner-sofa-4-seat-with-open-end-tallmyra-black-grey-s09253639/,VIMLE,Sofas & armchairs,Ehlén Johansson,1900,No old price,TRUE,Yes,Cover for corner sofa,4-seat,98,80,235
2229,9256256,https://www.ikea.com/sa/en/p/groenlid-corner-sofa-5-seat-with-chaise-longue-ljungen-light-green-s09256256/,GRÖNLID,Sofas & armchairs,Ehlén Johansson/Francis Cayouette,5990,No old price,TRUE,Yes,Corner sofa,5-seat,164,104,252
2230,9256317,https://www.ikea.com/sa/en/p/groenlid-cover-for-corner-sofa-3-seat-with-open-end-ljungen-light-green-s09256317/,GRÖNLID,Sofas & armchairs,Francis Cayouette,895,No old price,TRUE,Yes,Cover for corner sofa,3-seat,,,
2231,9256529,https://www.ikea.com/sa/en/p/groenlid-cover-for-2-seat-sofa-ljungen-dark-red-s09256529/,GRÖNLID,Sofas & armchairs,Francis Cayouette,545,No old price,TRUE,Yes,Cover for 2-seat sofa,NA,,,
2232,9256553,https://www.ikea.com/sa/en/p/groenlid-cover-for-u-shaped-sofa-6-seat-with-open-end-ljungen-dark-red-s09256553/,GRÖNLID,Sofas & armchairs,Francis Cayouette,1670,No old price,TRUE,Yes,Cover for u-shaped sofa,6-seat,,,
2233,9257029,https://www.ikea.com/sa/en/p/lidhult-3-seat-sofa-grann-bomstad-dark-brown-s09257029/,LIDHULT,Sofas & armchairs,Henrik Preutz,3908,"SR 4,885",TRUE,No,3-seat sofa,NA,98,102,259
2234,9270295,https://www.ikea.com/sa/en/p/landskrona-3-seat-sofa-grann-bomstad-golden-brown-metal-s09270295/,LANDSKRONA,Sofas & armchairs,IKEA of Sweden/Tord Björklund,3495,No old price,TRUE,Yes,3-seat sofa,NA,89,78,204
2235,9276004,https://www.ikea.com/sa/en/p/groenlid-footstool-sporda-natural-s09276004/,GRÖNLID,Sofas & armchairs,IKEA of Sweden,595,No old price,TRUE,Yes,Footstool,NA,,38,47
2236,9276853,https://www.ikea.com/sa/en/p/vallentuna-modular-corner-sofa-4-seat-with-storage-hillared-murum-dark-grey-black-s09276853/,VALLENTUNA,Sofas & armchairs,Fredriksson/L Löwenhielm/Hilland,5796,"SR 7,245",TRUE,Yes,Modular corner sofa,4 seat,,84,346
2237,9276971,https://www.ikea.com/sa/en/p/vallentuna-seat-module-with-backrest-hillared-dark-grey-s09276971/,VALLENTUNA,Sofas & armchairs,Fredriksson/L Löwenhielm/Hilland,1468,"SR 1,835",TRUE,Yes,Seat module with backrest,NA,93,84,113
2238,9277782,https://www.ikea.com/sa/en/p/vallentuna-3-seat-modular-sofa-with-sofa-bed-and-storage-hillared-murum-light-blue-white-s09277782/,VALLENTUNA,Sofas & armchairs,IKEA of Sweden/Fredriksson/L Löwenhielm/Hilland/Ehlén Johansson,4448,"SR 5,560",TRUE,Yes,3-seat modular sofa with sofa-bed,NA,,84,266
2239,9279371,https://www.ikea.com/sa/en/p/vallentuna-armrest-hillared-light-blue-s09279371/,VALLENTUNA,Sofas & armchairs,Fredriksson/L Löwenhielm/Hilland/IKEA of Sweden,220,SR 275,TRUE,Yes,Armrest,NA,13,64,80
2240,9284909,https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-with-chaise-longue-gunnared-medium-grey-s09284909/,VIMLE,Sofas & armchairs,Ehlén Johansson,3385,No old price,TRUE,Yes,3-seat sofa,NA,164,83,252
2241,9289327,https://www.ikea.com/sa/en/p/delaktig-chaise-longue-with-armrest-gunnared-light-brown-pink-s09289327/,DELAKTIG,Sofas & armchairs,Tom Dixon,2700,No old price,TRUE,Yes,Chaise longue with armrest,NA,84,45,149
2242,9289346,https://www.ikea.com/sa/en/p/delaktig-2-seat-sofa-gunnared-light-brown-pink-s09289346/,DELAKTIG,Sofas & armchairs,Tom Dixon,3275,No old price,TRUE,Yes,2-seat sofa,NA,84,79,149
2243,9289370,https://www.ikea.com/sa/en/p/delaktig-2-seat-platform-gunnared-light-brown-pink-s09289370/,DELAKTIG,Sofas & armchairs,Tom Dixon,2125,No old price,TRUE,Yes,2-seat platform,NA,84,,149
2244,9289884,https://www.ikea.com/sa/en/p/lidhult-2-seat-section-lejde-grey-black-s09289884/,LIDHULT,Sofas & armchairs,Henrik Preutz,1995,No old price,TRUE,Yes,2-seat section,NA,97,95,141
2245,9293107,https://www.ikea.com/sa/en/p/lidhult-2-seat-sofa-bed-section-grann-bomstad-dark-brown-s09293107/,LIDHULT,Sofas & armchairs,IKEA of Sweden/Henrik Preutz,4841,"SR 5,640",TRUE,No,2-seat sofa-bed section,NA,97,95,160
2246,9293999,https://www.ikea.com/sa/en/p/vimle-cover-for-2-seat-sofa-bed-orrsta-black-blue-s09293999/,VIMLE,Sofas & armchairs,Ehlén Johansson,495,No old price,TRUE,Yes,Cover for 2-seat sofa-bed,NA,,,
2247,9299430,https://www.ikea.com/sa/en/p/vimle-footstool-with-storage-dalstorp-multicolour-s09299430/,VIMLE,Sofas & armchairs,Ehlén Johansson,775,No old price,TRUE,Yes,Footstool with storage,NA,,48,73
2248,9299661,https://www.ikea.com/sa/en/p/vimle-corner-sofa-4-seat-with-open-end-dalstorp-multicolour-s09299661/,VIMLE,Sofas & armchairs,Ehlén Johansson,4805,No old price,TRUE,Yes,Corner sofa,4-seat,98,83,235
2249,9306355,https://www.ikea.com/sa/en/p/nyhamn-sofa-bed-with-triple-cushion-with-pocket-spring-mattress-knisa-grey-beige-s09306355/,NYHAMN,Sofas & armchairs,IKEA of Sweden/Lisa Hilland,1520,No old price,TRUE,Yes,Sofa-bed with triple cushion,NA,97,90,200
2250,9306416,https://www.ikea.com/sa/en/p/nyhamn-sofa-bed-with-triple-cushion-with-foam-mattress-skiftebo-yellow-s09306416/,NYHAMN,Sofas & armchairs,IKEA of Sweden/Lisa Hilland,1470,No old price,TRUE,Yes,Sofa-bed with triple cushion,NA,97,90,200
2251,9306435,https://www.ikea.com/sa/en/p/nyhamn-3-seat-sofa-bed-with-pocket-spring-mattress-skiftebo-yellow-s09306435/,NYHAMN,Sofas & armchairs,IKEA of Sweden/Lisa Hilland,1445,No old price,TRUE,Yes,3-seat sofa-bed,NA,97,90,200
2252,9307741,https://www.ikea.com/sa/en/p/groenlid-cover-for-4-seat-sofa-with-chaise-longue-sporda-natural-s09307741/,GRÖNLID,Sofas & armchairs,Francis Cayouette,960,No old price,TRUE,Yes,Cover for 4-seat sofa,NA,164,104,328
2253,9904706,https://www.ikea.com/sa/en/p/kivik-4-seat-sofa-with-chaise-longue-grann-bomstad-grann-bomstad-black-s09904706/,KIVIK,Sofas & armchairs,Ola Wihlborg,6400,"SR 8,000",TRUE,No,4-seat sofa,NA,163,83,318
2254,10052362,https://www.ikea.com/sa/en/p/poaeng-footstool-cushion-smidig-black-10052362/,POÄNG,Sofas & armchairs,Noboru Nakamura,150,SR 250,TRUE,No,Footstool cushion,NA,,7,60
2255,10224330,https://www.ikea.com/sa/en/p/soederhamn-footstool-cover-samsta-dark-grey-10224330/,SÖDERHAMN,Sofas & armchairs,Ola Wihlborg,145,No old price,TRUE,Yes,Footstool cover,NA,,,
2256,10321369,https://www.ikea.com/sa/en/p/holmsund-three-seat-sofa-bed-cover-nordvalla-medium-grey-10321369/,HOLMSUND,Sofas & armchairs,K Hagberg/M Hagberg,495,No old price,TRUE,Yes,Three-seat sofa-bed cover,NA,,,
2257,10322316,https://www.ikea.com/sa/en/p/ektorp-cover-for-3-seat-sofa-with-chaise-longue-nordvalla-nordvalla-dark-grey-10322316/,EKTORP,Sofas & armchairs,IKEA of Sweden,645,No old price,TRUE,Yes,Cover for 3-seat sofa,NA,,,
2258,10328276,https://www.ikea.com/sa/en/p/soederhamn-cover-for-chaise-longue-samsta-light-pink-10328276/,SÖDERHAMN,Sofas & armchairs,Ola Wihlborg,250,No old price,TRUE,Yes,Cover for chaise longue,NA,,,
2259,10336182,https://www.ikea.com/sa/en/p/brathult-cover-for-3-seat-sofa-vissle-red-orange-10336182/,BRÄTHULT,Sofas & armchairs,Lisa Hilland,250,No old price,TRUE,Yes,Cover for 3-seat sofa,NA,,,
2260,10348905,https://www.ikea.com/sa/en/p/kivik-corner-section-cover-hillared-anthracite-10348905/,KIVIK,Sofas & armchairs,Ola Wihlborg,950,No old price,TRUE,Yes,Corner section cover,NA,,,
2261,10382876,https://www.ikea.com/sa/en/p/kungshamn-cover-for-1-seat-module-yttered-multicolour-10382876/,KUNGSHAMN,Sofas & armchairs,Mikael Axelsson,60,SR 100,TRUE,Yes,Cover for 1-seat module,NA,,,
2262,10397745,https://www.ikea.com/sa/en/p/groenlid-2-seat-section-kimstad-dark-brown-10397745/,GRÖNLID,Sofas & armchairs,Francis Cayouette,1900,No old price,TRUE,No,2-seat section,NA,94,104,141
2263,10405590,https://www.ikea.com/sa/en/p/lidhult-cover-for-corner-section-gassebol-light-beige-10405590/,LIDHULT,Sofas & armchairs,Henrik Preutz,350,No old price,TRUE,Yes,Cover for corner section,NA,,,
2264,10417852,https://www.ikea.com/sa/en/p/vallentuna-cover-for-back-cushion-orrsta-olive-green-10417852/,VALLENTUNA,Sofas & armchairs,IKEA of Sweden,40,SR 50,TRUE,Yes,Cover for back cushion,NA,13,60,80
2265,10418026,https://www.ikea.com/sa/en/p/vallentuna-cover-for-sofa-bed-module-orrsta-olive-green-10418026/,VALLENTUNA,Sofas & armchairs,IKEA of Sweden,240,SR 300,TRUE,Yes,Cover for sofa-bed module,NA,,,
2266,10424621,https://www.ikea.com/sa/en/p/knopparp-2-seat-sofa-knisa-light-grey-10424621/,KNOPPARP,Sofas & armchairs,NA,345,No old price,TRUE,Yes,2-seat sofa,NA,76,70,119
2267,10430033,https://www.ikea.com/sa/en/p/delaktig-cover-for-seat-cushion-armchair-gunnared-beige-10430033/,DELAKTIG,Sofas & armchairs,Tom Dixon,100,No old price,TRUE,Yes,"Cover for seat cushion, armchair",NA,,,
2268,10434309,https://www.ikea.com/sa/en/p/gamlehult-footstool-with-storage-rattan-anthracite-10434309/,GAMLEHULT,Sofas & armchairs,A Fredriksson/J Hultqvist/W Chong,325,No old price,TRUE,No,Footstool with storage,NA,,36,
2269,10438166,https://www.ikea.com/sa/en/p/nyhamn-cover-for-3-seat-sofa-bed-skiftebo-yellow-10438166/,NYHAMN,Sofas & armchairs,Lisa Hilland,345,No old price,TRUE,Yes,Cover for 3-seat sofa-bed,NA,,,
2270,10441729,https://www.ikea.com/sa/en/p/flottebo-cover-sofa-bed-vissle-purple-10441729/,FLOTTEBO,Sofas & armchairs,NA,316,SR 395,TRUE,Yes,Cover sofa-bed,90 cm,,,
2271,10441734,https://www.ikea.com/sa/en/p/flottebo-cover-sofa-bed-vissle-dark-grey-10441734/,FLOTTEBO,Sofas & armchairs,NA,476,SR 595,TRUE,Yes,Cover sofa-bed,120 cm,,,
2272,10469186,https://www.ikea.com/sa/en/p/angersby-2-seat-sofa-knisa-light-grey-10469186/,ANGERSBY,Sofas & armchairs,NA,745,No old price,TRUE,No,2-seat sofa,NA,84,89,137
2273,10470972,https://www.ikea.com/sa/en/p/stocksund-cover-for-3-seat-sofa-ljungen-medium-grey-10470972/,STOCKSUND,Sofas & armchairs,NA,695,No old price,TRUE,Yes,Cover for 3-seat sofa,NA,,,
2274,19105714,https://www.ikea.com/sa/en/p/norsborg-cover-for-4-seat-sofa-with-chaise-longues-finnsta-finnsta-white-s19105714/,NORSBORG,Sofas & armchairs,Ehlén Johansson,1020,"SR 1,275",TRUE,Yes,Cover for 4-seat sofa,NA,,,
2275,19111220,https://www.ikea.com/sa/en/p/norsborg-cover-for-corner-sofa-5-seat-finnsta-with-chaise-longue-finnsta-white-s19111220/,NORSBORG,Sofas & armchairs,Ehlén Johansson,1340,"SR 1,675",TRUE,Yes,Cover for corner sofa,5-seat,,,
2276,19129178,https://www.ikea.com/sa/en/p/ektorp-two-seat-sofa-lofallet-beige-s19129178/,EKTORP,Sofas & armchairs,IKEA of Sweden,1075,No old price,TRUE,Yes,Two-seat sofa,NA,88,88,179
2277,19218315,https://www.ikea.com/sa/en/p/vimle-cover-for-4-seat-sofa-with-chaise-longue-gunnared-medium-grey-s19218315/,VIMLE,Sofas & armchairs,Ehlén Johansson,900,No old price,TRUE,Yes,Cover for 4-seat sofa,NA,,,
2278,19239817,https://www.ikea.com/sa/en/p/norsborg-2-seat-sofa-edum-beige-beige-birch-s19239817/,NORSBORG,Sofas & armchairs,Ehlén Johansson,1660,"SR 2,075",TRUE,Yes,2-seat sofa,NA,88,85,153
2279,19239997,https://www.ikea.com/sa/en/p/norsborg-4-seat-sofa-with-chaise-longues-edum-birch-edum-beige-birch-s19239997/,NORSBORG,Sofas & armchairs,Ehlén Johansson,4220,"SR 5,275",TRUE,Yes,4-seat sofa,NA,,85,309
2280,19240062,https://www.ikea.com/sa/en/p/norsborg-corner-sofa-4-seat-edum-bright-green-metal-bright-green-s19240062/,NORSBORG,Sofas & armchairs,Ehlén Johansson,4220,"SR 5,275",TRUE,Yes,Corner sofa,4-seat,88,85,225
2281,19254780,https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-inseros-white-s19254780/,GRÖNLID,Sofas & armchairs,Ehlén Johansson/Francis Cayouette,1795,No old price,TRUE,Yes,2-seat sofa,NA,98,104,177
2282,19255845,https://www.ikea.com/sa/en/p/groenlid-cover-for-4-seat-sofa-with-chaise-longues-sporda-natural-s19255845/,GRÖNLID,Sofas & armchairs,Francis Cayouette,1135,No old price,TRUE,Yes,Cover for 4-seat sofa,NA,,,
2283,19257076,https://www.ikea.com/sa/en/p/lidhult-2-seat-sofa-bed-lejde-red-brown-red-brown-s19257076/,LIDHULT,Sofas & armchairs,IKEA of Sweden/Henrik Preutz,4040,No old price,TRUE,Yes,2-seat sofa-bed,NA,98,102,208
2284,19257509,https://www.ikea.com/sa/en/p/ektorp-3-seat-sofa-with-chaise-longue-lingbo-multicolour-s19257509/,EKTORP,Sofas & armchairs,IKEA of Sweden,2345,No old price,TRUE,Yes,3-seat sofa,NA,,88,252
2285,19270266,https://www.ikea.com/sa/en/p/landskrona-2-seat-sofa-grann-bomstad-golden-brown-metal-s19270266/,LANDSKRONA,Sofas & armchairs,IKEA of Sweden/Tord Björklund,2995,No old price,TRUE,Yes,2-seat sofa,NA,89,78,164
2286,19278502,https://www.ikea.com/sa/en/p/groenlid-3-seat-sofa-bed-with-chaise-longue-ljungen-light-green-s19278502/,GRÖNLID,Sofas & armchairs,IKEA of Sweden/Francis Cayouette/Ehlén Johansson,5040,No old price,TRUE,Yes,3-seat sofa-bed,NA,164,104,277
2287,19278795,https://www.ikea.com/sa/en/p/groenlid-cover-for-3-seat-sofa-bed-inseros-white-s19278795/,GRÖNLID,Sofas & armchairs,Francis Cayouette,665,No old price,TRUE,Yes,Cover for 3-seat sofa-bed,NA,,,
2288,19282962,https://www.ikea.com/sa/en/p/soederhamn-2-seat-sofa-with-chaise-longue-samsta-dark-grey-s19282962/,SÖDERHAMN,Sofas & armchairs,Ola Wihlborg,1990,No old price,TRUE,No,2-seat sofa,NA,151,83,186
2289,19284796,https://www.ikea.com/sa/en/p/vimle-corner-sofa-3-seat-with-open-end-gunnared-beige-s19284796/,VIMLE,Sofas & armchairs,Ehlén Johansson,4010,No old price,TRUE,Yes,Corner sofa,3-seat,98,83,235
2290,19284857,https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-with-open-end-orrsta-black-blue-s19284857/,VIMLE,Sofas & armchairs,Ehlén Johansson,2515,No old price,TRUE,Yes,3-seat sofa,NA,98,83,227
2291,19289303,https://www.ikea.com/sa/en/p/delaktig-armchair-gunnared-light-brown-pink-s19289303/,DELAKTIG,Sofas & armchairs,Tom Dixon,2350,No old price,TRUE,Yes,Armchair,NA,84,79,94
2292,19289317,https://www.ikea.com/sa/en/p/delaktig-armrest-with-cushion-gunnared-light-brown-pink-s19289317/,DELAKTIG,Sofas & armchairs,Tom Dixon,275,No old price,TRUE,Yes,Armrest with cushion,NA,16,27,
2293,19289548,https://www.ikea.com/sa/en/p/lidhult-1-seat-section-gassebol-light-beige-s19289548/,LIDHULT,Sofas & armchairs,Henrik Preutz,995,No old price,TRUE,Yes,1-seat section,NA,97,95,71
2294,19289911,https://www.ikea.com/sa/en/p/lidhult-3-seat-section-gassebol-light-beige-s19289911/,LIDHULT,Sofas & armchairs,Henrik Preutz,2195,No old price,TRUE,Yes,3-seat section,NA,98,95,211
2295,19289925,https://www.ikea.com/sa/en/p/lidhult-chaise-longue-section-lejde-grey-black-s19289925/,LIDHULT,Sofas & armchairs,Henrik Preutz,1800,No old price,TRUE,Yes,Chaise longue section,NA,,,
2296,19289954,https://www.ikea.com/sa/en/p/lidhult-corner-section-lejde-red-brown-s19289954/,LIDHULT,Sofas & armchairs,Henrik Preutz,1750,No old price,TRUE,Yes,Corner section,NA,,,
2297,19289987,https://www.ikea.com/sa/en/p/lidhult-open-end-section-w-storage-lejde-red-brown-s19289987/,LIDHULT,Sofas & armchairs,Henrik Preutz,700,No old price,TRUE,Yes,Open end section w storage,NA,,,
2298,19290071,https://www.ikea.com/sa/en/p/lidhult-armrest-lejde-red-brown-s19290071/,LIDHULT,Sofas & armchairs,Henrik Preutz,350,No old price,TRUE,Yes,Armrest,NA,98,62,24
2299,19292678,https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-bed-with-chaise-longue-gunnared-beige-s19292678/,VIMLE,Sofas & armchairs,Ehlén Johansson/IKEA of Sweden,4645,No old price,TRUE,Yes,3-seat sofa-bed,NA,98,83,271
2300,19294192,https://www.ikea.com/sa/en/p/vimle-cover-for-3-seat-sofa-bed-with-chaise-longue-orrsta-black-blue-s19294192/,VIMLE,Sofas & armchairs,Ehlén Johansson,685,No old price,TRUE,Yes,Cover for 3-seat sofa-bed,NA,,,
2301,19294347,https://www.ikea.com/sa/en/p/vimle-cover-for-corner-sofa-bed-5-seat-with-chaise-longue-tallmyra-black-grey-s19294347/,VIMLE,Sofas & armchairs,Ehlén Johansson,2310,No old price,TRUE,Yes,Cover for corner sofa-bed,5-seat,,,
2302,19294502,https://www.ikea.com/sa/en/p/vimle-corner-sofa-4-seat-with-open-end-with-headrests-orrsta-black-blue-s19294502/,VIMLE,Sofas & armchairs,Ehlén Johansson,4785,No old price,TRUE,Yes,Corner sofa,4-seat,98,103,235
2303,19299726,https://www.ikea.com/sa/en/p/vimle-corner-sofa-bed-5-seat-with-chaise-longue-dalstorp-multicolour-s19299726/,VIMLE,Sofas & armchairs,Ehlén Johansson/IKEA of Sweden,7765,No old price,TRUE,Yes,Corner sofa-bed,5-seat,98,83,349
2304,19302328,https://www.ikea.com/sa/en/p/vimle-cover-for-2-seat-sofa-dalstorp-multicolour-s19302328/,VIMLE,Sofas & armchairs,Ehlén Johansson,775,No old price,TRUE,Yes,Cover for 2-seat sofa,NA,,,
2305,19305567,https://www.ikea.com/sa/en/p/kivik-3-seat-sofa-with-chaise-longue-skiftebo-dark-grey-s19305567/,KIVIK,Sofas & armchairs,Ola Wihlborg,2995,"SR 3,045",TRUE,Yes,3-seat sofa,NA,,83,
2306,19305572,https://www.ikea.com/sa/en/p/kivik-2-seat-sofa-skiftebo-dark-grey-s19305572/,KIVIK,Sofas & armchairs,Ola Wihlborg,1695,No old price,TRUE,Yes,2-seat sofa,NA,,,
